CustomerID,Age,Gender,AnnualIncome,SpendingScore,Region,ProductCategory,LoyaltyScore,PurchaseFrequency,Cluster
-1.2144155346391503,-0.5087868728817442,1,-0.7605326020688122,-3.778123293609243e-16,3,3,-1.1080636401311772e-15,0.0,-1.42483491955835
1.6669595572913658,-0.5087868728817442,1,0.015540102208190533,-1.0591754770029698,2,0,-1.5539387660442143,0.0,1.4197643326560068
1.5626448740514973,1.6023735974913376,1,0.7916128064851933,1.5994424381936516,2,2,0.7852526387046443,0.7806177729686441,-0.0025352934511716618
1.5403825940917693,0.5467933623047966,1,1.567685510762196,0.004271689075678823,1,1,1.564983106954264,0.7806177729686441,1.4197643326560068
0.6378061580102234,-1.0365769904750146,1,-0.7605326020688122,1.5994424381936516,1,2,1.564983106954264,-0.003126848680026602,-0.0025352934511716618
0.20528186164979279,1.0745834798980671,0,5.64667210184418e-16,-0.5274518939636454,0,3,-1.1080636401311772e-15,1.5643623946173149,-0.0025352934511716618
-1.4650252004715174,1.0745834798980671,0,0.015540102208190533,0.5359952721150031,2,3,0.7852526387046443,1.5643623946173149,1.4197643326560068
1.631339909355801,1.0745834798980671,1,5.64667210184418e-16,-0.5274518939636454,3,2,0.7852526387046443,-1.5706160919773682,0.0
1.0537927606862847,0.5467933623047966,1,-0.7605326020688122,-1.590899060042294,1,2,-1.5539387660442143,1.5643623946173149,0.0
0.4291767915304863,0.019003244711526212,0,5.64667210184418e-16,0.5359952721150031,1,0,-1.1080636401311772e-15,-0.003126848680026602,-0.0025352934511716618
0.2555310078446075,7.500348681237347e-16,0,0.015540102208190533,-1.590899060042294,1,1,0.00552217045502484,0.7806177729686441,-1.42483491955835
0.09524259213456557,-1.564367108068285,2,0.015540102208190533,-1.590899060042294,3,1,0.7852526387046443,-1.5706160919773682,0.0
-1.6787430880849068,-1.564367108068285,1,-1.536605306345815,-1.590899060042294,2,1,1.564983106954264,0.7806177729686441,0.0
-0.6896617927312748,-0.5087868728817442,0,5.64667210184418e-16,1.0677188551543275,3,1,0.7852526387046443,1.5643623946173149,-0.0025352934511716618
-1.2722974625344432,-0.5087868728817442,1,-1.536605306345815,0.5359952721150031,3,3,-1.5539387660442143,-0.7868714703286973,-0.0025352934511716618
-0.24059980268647474,1.6023735974913376,2,-1.536605306345815,-3.778123293609243e-16,0,0,-1.5539387660442143,0.7806177729686441,-0.0025352934511716618
-0.21388506673480107,1.0745834798980671,2,5.64667210184418e-16,0.5359952721150031,1,2,1.564983106954264,0.0,0.0
1.6167104110965511,1.6023735974913376,1,-0.7605326020688122,1.0677188551543275,2,2,1.564983106954264,1.5643623946173149,0.0
1.451333474252857,7.500348681237347e-16,1,0.7916128064851933,0.004271689075678823,0,2,1.564983106954264,0.0,-1.42483491955835
-1.0083304287262391,1.0745834798980671,2,0.015540102208190533,-3.778123293609243e-16,0,2,0.00552217045502484,-0.003126848680026602,-1.42483491955835
1.1358451639664253,-0.5087868728817442,1,1.567685510762196,1.0677188551543275,3,0,1.564983106954264,0.0,1.4197643326560068
0.3916489481698019,-1.0365769904750146,1,-1.536605306345815,-3.778123293609243e-16,1,2,-1.1080636401311772e-15,1.5643623946173149,-0.0025352934511716618
0.8572486318989714,0.019003244711526212,1,-0.7605326020688122,-1.0591754770029698,2,3,-1.5539387660442143,-1.5706160919773682,0.0
1.3190319247779019,1.6023735974913376,2,5.64667210184418e-16,-0.5274518939636454,2,2,-1.5539387660442143,0.0,-1.42483491955835
0.08570161500896784,0.019003244711526212,2,-0.7605326020688122,-0.5274518939636454,2,1,0.7852526387046443,-0.7868714703286973,-0.0025352934511716618
-1.4599366793378654,0.019003244711526212,1,-0.7605326020688122,-1.590899060042294,1,1,1.564983106954264,-0.7868714703286973,-0.0025352934511716618
